date,src_institution_id,src_institution_name,dst_ticker,dst_canonical_stock_id,relation_type,holding_ratio,float_holding_ratio,edge_weight,quarter,report_period_end,effective_date,source,record_status
2020-08-31,SINA:510500,南方中证500ETF,600150.SH,CMIN-CN:600150.SH,institution_holds_stock,0.14,0.43,0.14,20201,2020-03-31,2020-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:005827,易方达蓝筹精选混合,600161.SH,CMIN-CN:600161.SH,institution_holds_stock,1.53,1.53,1.53,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:11001L,易方达中小盘混合,600161.SH,CMIN-CN:600161.SH,institution_holds_stock,2.77,2.77,2.77,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:007802,兴全合泰混合A,600176.SH,CMIN-CN:600176.SH,institution_holds_stock,0.74,0.74,0.74,20202,2020-06-30,2020-08-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:519069,汇添富价值精选混合,600176.SH,CMIN-CN:600176.SH,institution_holds_stock,0.86,0.86,0.86,20202,2020-06-30,2020-08-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010101,全国社保基金一零一组合,600176.SH,CMIN-CN:600176.SH,institution_holds_stock,1.19,1.19,1.19,20202,2020-06-30,2020-08-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010113,全国社保基金一一三组合,600176.SH,CMIN-CN:600176.SH,institution_holds_stock,1.05,1.05,1.05,20202,2020-06-30,2020-08-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:515050,华夏中证5G通信主题ETF,600183.SH,CMIN-CN:600183.SH,institution_holds_stock,1.08,1.08,1.08,20202,2020-06-30,2020-08-11,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010104,全国社保基金一零四组合,600183.SH,CMIN-CN:600183.SH,institution_holds_stock,0.5,0.5,0.5,20202,2020-06-30,2020-08-11,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010406,全国社保基金四零六组合,600183.SH,CMIN-CN:600183.SH,institution_holds_stock,0.61,0.61,0.61,20202,2020-06-30,2020-08-11,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:80055525,BILL&MELINDA GATES FOUNDATION TRUST,600183.SH,CMIN-CN:600183.SH,institution_holds_stock,0.7,0.7,0.7,20202,2020-06-30,2020-08-11,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010110,全国社保基金一一零组合,600196.SH,CMIN-CN:600196.SH,institution_holds_stock,0.6,0.76,0.6,20202,2020-06-30,2020-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010113,全国社保基金一一三组合,600196.SH,CMIN-CN:600196.SH,institution_holds_stock,0.75,0.95,0.75,20202,2020-06-30,2020-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:80128964,阿布达比投资局,600196.SH,CMIN-CN:600196.SH,institution_holds_stock,0.59,0.75,0.59,20202,2020-06-30,2020-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70303933,奥本海默基金公司-中国基金,600276.SH,CMIN-CN:600276.SH,institution_holds_stock,1.27,1.27,1.27,20202,2020-06-30,2020-08-01,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:007119,睿远成长价值混合A,600309.SH,CMIN-CN:600309.SH,institution_holds_stock,0.5,1.1,0.5,20202,2020-06-30,2020-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010106,全国社保基金一零六组合,600309.SH,CMIN-CN:600309.SH,institution_holds_stock,0.53,1.17,0.53,20202,2020-06-30,2020-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010108,全国社保基金一零八组合,600309.SH,CMIN-CN:600309.SH,institution_holds_stock,0.67,1.48,0.67,20202,2020-06-30,2020-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010111,全国社保基金一一一组合,600309.SH,CMIN-CN:600309.SH,institution_holds_stock,0.85,1.88,0.85,20202,2020-06-30,2020-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70304274,澳门金融管理局－自有资金,600309.SH,CMIN-CN:600309.SH,institution_holds_stock,0.57,1.26,0.57,20202,2020-06-30,2020-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010105,全国社保基金一零五组合,600332.SH,CMIN-CN:600332.SH,institution_holds_stock,0.64,0.96,0.64,20184,2018-12-31,2019-03-18,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010102,全国社保基金一零二组合,600346.SH,CMIN-CN:600346.SH,institution_holds_stock,0.39,2.13,0.39,20191,2019-03-31,2019-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010118,全国社保基金一一八组合,600346.SH,CMIN-CN:600346.SH,institution_holds_stock,0.4,2.21,0.4,20191,2019-03-31,2019-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010113,全国社保基金一一三组合,600352.SH,CMIN-CN:600352.SH,institution_holds_stock,0.91,0.91,0.91,20192,2019-06-30,2019-08-17,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010403,全国社保基金四零三组合,600362.SH,CMIN-CN:600362.SH,institution_holds_stock,0.09,0.15,0.09,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:001938,中欧时代先锋股票A,600406.SH,CMIN-CN:600406.SH,institution_holds_stock,1.06,1.67,1.06,20194,2019-12-31,2020-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:000619,东方红产业升级混合,600426.SH,CMIN-CN:600426.SH,institution_holds_stock,1.38,1.38,1.38,20202,2020-06-30,2020-08-12,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:002803,东方红沪港深混合,600426.SH,CMIN-CN:600426.SH,institution_holds_stock,0.97,0.97,0.97,20202,2020-06-30,2020-08-12,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:160505,博时主题行业混合,600426.SH,CMIN-CN:600426.SH,institution_holds_stock,2.03,2.04,2.03,20202,2020-06-30,2020-08-12,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:519069,汇添富价值精选混合,600426.SH,CMIN-CN:600426.SH,institution_holds_stock,1.17,1.17,1.17,20202,2020-06-30,2020-08-12,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010106,全国社保基金一零六组合,600426.SH,CMIN-CN:600426.SH,institution_holds_stock,3.59,3.6,3.59,20202,2020-06-30,2020-08-12,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010108,全国社保基金一零八组合,600426.SH,CMIN-CN:600426.SH,institution_holds_stock,3.68,3.69,3.68,20202,2020-06-30,2020-08-12,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010117,全国社保基金一一七组合,600426.SH,CMIN-CN:600426.SH,institution_holds_stock,1.66,1.67,1.66,20202,2020-06-30,2020-08-12,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:005911,广发双擎升级混合A,600436.SH,CMIN-CN:600436.SH,institution_holds_stock,0.87,0.87,0.87,20202,2020-06-30,2020-08-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:002939,广发创新升级混合,600438.SH,CMIN-CN:600438.SH,institution_holds_stock,0.94,0.94,0.94,20202,2020-06-30,2020-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:005911,广发双擎升级混合A,600438.SH,CMIN-CN:600438.SH,institution_holds_stock,1,1,1,20202,2020-06-30,2020-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:008903,广发科技先锋混合,600438.SH,CMIN-CN:600438.SH,institution_holds_stock,1.64,1.64,1.64,20202,2020-06-30,2020-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:162703,广发小盘成长混合(LOF)A,600438.SH,CMIN-CN:600438.SH,institution_holds_stock,1.28,1.28,1.28,20202,2020-06-30,2020-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010114,全国社保基金一一四组合,600438.SH,CMIN-CN:600438.SH,institution_holds_stock,0.7,0.7,0.7,20202,2020-06-30,2020-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:512950,华夏中证央企ETF,600489.SH,CMIN-CN:600489.SH,institution_holds_stock,0.18,0.24,0.18,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010103,全国社保基金一零三组合,600489.SH,CMIN-CN:600489.SH,institution_holds_stock,0.26,0.35,0.26,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010114,全国社保基金一一四组合,600489.SH,CMIN-CN:600489.SH,institution_holds_stock,0.32,0.43,0.32,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010115,全国社保基金一一五组合,600489.SH,CMIN-CN:600489.SH,institution_holds_stock,0.36,0.49,0.36,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010401,全国社保基金四零一组合,600489.SH,CMIN-CN:600489.SH,institution_holds_stock,0.34,0.46,0.34,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510050,华夏上证50ETF,600519.SH,CMIN-CN:600519.SH,institution_holds_stock,0.32,0.32,0.32,20201,2020-03-31,2020-04-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:270002,广发稳健增长混合A,600547.SH,CMIN-CN:600547.SH,institution_holds_stock,0.48,0.64,0.48,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010111,全国社保基金一一一组合,600570.SH,CMIN-CN:600570.SH,institution_holds_stock,1.66,1.66,1.66,20202,2020-06-30,2020-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010112,全国社保基金一一二组合,600570.SH,CMIN-CN:600570.SH,institution_holds_stock,1.23,1.23,1.23,20202,2020-06-30,2020-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:003745,广发多元新兴股票,600584.SH,CMIN-CN:600584.SH,institution_holds_stock,0.82,1.08,0.82,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:159995,华夏国证半导体芯片ETF,600584.SH,CMIN-CN:600584.SH,institution_holds_stock,1.59,2.1,1.59,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:320007,诺安成长混合A,600584.SH,CMIN-CN:600584.SH,institution_holds_stock,2.3,3.05,2.3,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:512760,国泰CES半导体芯片行业ETF,600584.SH,CMIN-CN:600584.SH,institution_holds_stock,1.19,1.57,1.19,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:519674,银河创新混合A,600584.SH,CMIN-CN:600584.SH,institution_holds_stock,2.19,2.9,2.19,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510050,华夏上证50ETF,600585.SH,CMIN-CN:600585.SH,institution_holds_stock,0.31,0.41,0.31,20202,2020-06-30,2020-08-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70303107,高瓴资本管理有限公司-HCM中国基金,600585.SH,CMIN-CN:600585.SH,institution_holds_stock,0.7,0.93,0.7,20202,2020-06-30,2020-08-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:80131539,马来西亚国家银行,600585.SH,CMIN-CN:600585.SH,institution_holds_stock,0.61,0.81,0.61,20202,2020-06-30,2020-08-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:110022,易方达消费行业股票,600600.SH,CMIN-CN:600600.SH,institution_holds_stock,0.45,0.88,0.45,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:50105L,东方红睿泽三年定开混合A,600600.SH,CMIN-CN:600600.SH,institution_holds_stock,0.47,0.91,0.47,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510810,中证上海国企ETF,600606.SH,CMIN-CN:600606.SH,institution_holds_stock,0.78,0.78,0.78,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010412,全国社保基金四一二组合,600606.SH,CMIN-CN:600606.SH,institution_holds_stock,0.28,0.28,0.28,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010105,全国社保基金一零五组合,600655.SH,CMIN-CN:600655.SH,institution_holds_stock,0.72,1.74,0.72,20193,2019-09-30,2019-10-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010603,全国社保基金六零三组合,600655.SH,CMIN-CN:600655.SH,institution_holds_stock,0.62,1.51,0.62,20193,2019-09-30,2019-10-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70011103,汇添富基金管理股份有限公司－社保基金1103组合,600660.SH,CMIN-CN:600660.SH,institution_holds_stock,1.3,1.62,1.3,20202,2020-06-30,2020-08-22,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010113,全国社保基金一一三组合,600690.SH,CMIN-CN:600690.SH,institution_holds_stock,1.26,1.31,1.26,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:80067515,GIC PRIVATE LIMITED,600690.SH,CMIN-CN:600690.SH,institution_holds_stock,1.98,2.06,1.98,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:169101,东方红睿丰混合,600741.SH,CMIN-CN:600741.SH,institution_holds_stock,0.68,0.68,0.68,20202,2020-06-30,2020-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510810,中证上海国企ETF,600741.SH,CMIN-CN:600741.SH,institution_holds_stock,0.95,0.95,0.95,20202,2020-06-30,2020-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010101,全国社保基金一零一组合,600741.SH,CMIN-CN:600741.SH,institution_holds_stock,0.82,0.82,0.82,20202,2020-06-30,2020-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010116,全国社保基金一一六组合,600741.SH,CMIN-CN:600741.SH,institution_holds_stock,0.51,0.51,0.51,20202,2020-06-30,2020-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:159995,华夏国证半导体芯片ETF,600745.SH,CMIN-CN:600745.SH,institution_holds_stock,0.84,1.48,0.84,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:320007,诺安成长混合A,600745.SH,CMIN-CN:600745.SH,institution_holds_stock,0.58,1.03,0.58,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:519674,银河创新混合A,600745.SH,CMIN-CN:600745.SH,institution_holds_stock,0.8,1.41,0.8,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:001475,易方达国防军工混合A,600760.SH,CMIN-CN:600760.SH,institution_holds_stock,0.66,2.3,0.66,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:001511,兴全新视野定期开放混合型发起式,600760.SH,CMIN-CN:600760.SH,institution_holds_stock,0.71,2.51,0.71,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:160630,鹏华中证国防指数(LOF)A,600760.SH,CMIN-CN:600760.SH,institution_holds_stock,0.52,1.82,0.52,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:161024,富国中证军工指数A,600760.SH,CMIN-CN:600760.SH,institution_holds_stock,0.42,1.48,0.42,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:163402,兴全趋势投资混合(LOF),600760.SH,CMIN-CN:600760.SH,institution_holds_stock,0.79,2.76,0.79,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:512710,富国中证军工龙头ETF,600760.SH,CMIN-CN:600760.SH,institution_holds_stock,0.37,1.3,0.37,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010106,全国社保基金一零六组合,600760.SH,CMIN-CN:600760.SH,institution_holds_stock,0.67,2.36,0.67,20202,2020-06-30,2020-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:003095,中欧医疗健康混合A,600763.SH,CMIN-CN:600763.SH,institution_holds_stock,1.27,1.27,1.27,20202,2020-06-30,2020-08-04,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:11001L,易方达中小盘混合,600763.SH,CMIN-CN:600763.SH,institution_holds_stock,2.15,2.15,2.15,20202,2020-06-30,2020-08-04,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:340007,兴全社会责任混合,600763.SH,CMIN-CN:600763.SH,institution_holds_stock,1.09,1.09,1.09,20202,2020-06-30,2020-08-04,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010406,全国社保基金四零六组合,600763.SH,CMIN-CN:600763.SH,institution_holds_stock,1.08,1.08,1.08,20202,2020-06-30,2020-08-04,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:001683,华夏新经济混合,600795.SH,CMIN-CN:600795.SH,institution_holds_stock,0.8,0.8,0.8,20182,2018-06-30,2018-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:11001L,易方达中小盘混合,600809.SH,CMIN-CN:600809.SH,institution_holds_stock,0.83,0.83,0.83,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:110022,易方达消费行业股票,600809.SH,CMIN-CN:600809.SH,institution_holds_stock,1.58,1.59,1.58,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:161725,招商中证白酒指数A,600809.SH,CMIN-CN:600809.SH,institution_holds_stock,0.81,0.81,0.81,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:180012,银华富裕主题混合A,600809.SH,CMIN-CN:600809.SH,institution_holds_stock,0.84,0.85,0.84,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010114,全国社保基金一一四组合,600809.SH,CMIN-CN:600809.SH,institution_holds_stock,0.8,0.81,0.8,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:161005,富国天惠成长混合(LOF)A/B,600845.SH,CMIN-CN:600845.SH,institution_holds_stock,0.74,1.03,0.74,20202,2020-06-30,2020-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010104,全国社保基金一零四组合,600845.SH,CMIN-CN:600845.SH,institution_holds_stock,0.42,0.57,0.42,20202,2020-06-30,2020-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510810,中证上海国企ETF,600848.SH,CMIN-CN:600848.SH,institution_holds_stock,0.89,1.85,0.89,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:340007,兴全社会责任混合,600872.SH,CMIN-CN:600872.SH,institution_holds_stock,0.81,0.81,0.81,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010101,全国社保基金一零一组合,600872.SH,CMIN-CN:600872.SH,institution_holds_stock,2.29,2.29,2.29,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010106,全国社保基金一零六组合,600872.SH,CMIN-CN:600872.SH,institution_holds_stock,1.96,1.96,1.96,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010406,全国社保基金四零六组合,600872.SH,CMIN-CN:600872.SH,institution_holds_stock,0.99,0.99,0.99,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70303932,不列颠哥伦比亚省投资管理公司－自有资金,600872.SH,CMIN-CN:600872.SH,institution_holds_stock,0.79,0.79,0.79,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70304274,澳门金融管理局－自有资金,600872.SH,CMIN-CN:600872.SH,institution_holds_stock,0.72,0.72,0.72,20202,2020-06-30,2020-08-21,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:512960,博时央企结构调整ETF,600886.SH,CMIN-CN:600886.SH,institution_holds_stock,0.95,0.95,0.95,20191,2019-03-31,2019-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:110003,易方达上证50增强A,600887.SH,CMIN-CN:600887.SH,institution_holds_stock,0.97,1,0.97,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:80128964,阿布达比投资局,600887.SH,CMIN-CN:600887.SH,institution_holds_stock,0.77,0.79,0.77,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:160630,鹏华中证国防指数(LOF)A,600893.SH,CMIN-CN:600893.SH,institution_holds_stock,0.98,1.13,0.98,20193,2019-09-30,2019-10-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:80070061,中国太平洋人寿保险股份有限公司,600926.SH,CMIN-CN:600926.SH,institution_holds_stock,3.97,4.68,3.97,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510300,华泰柏瑞沪深300ETF,600989.SH,CMIN-CN:600989.SH,institution_holds_stock,0.02,0.25,0.02,20202,2020-06-30,2020-08-11,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010106,全国社保基金一零六组合,601006.SH,CMIN-CN:601006.SH,institution_holds_stock,0.74,0.74,0.74,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010101,全国社保基金一零一组合,601009.SH,CMIN-CN:601009.SH,institution_holds_stock,0.92,1.09,0.92,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:80057300,法国巴黎银行,601009.SH,CMIN-CN:601009.SH,institution_holds_stock,12.61,14.87,12.61,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:008903,广发科技先锋混合,601012.SH,CMIN-CN:601012.SH,institution_holds_stock,1.23,1.23,1.23,20202,2020-06-30,2020-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010106,全国社保基金一零六组合,601021.SH,CMIN-CN:601021.SH,institution_holds_stock,1.07,1.07,1.07,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510050,华夏上证50ETF,601066.SH,CMIN-CN:601066.SH,institution_holds_stock,0.05,0.4,0.05,20202,2020-06-30,2020-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:512000,华宝中证全指证券公司ETF,601066.SH,CMIN-CN:601066.SH,institution_holds_stock,0.04,0.37,0.04,20202,2020-06-30,2020-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:512880,国泰中证全指证券公司ETF,601066.SH,CMIN-CN:601066.SH,institution_holds_stock,0.1,0.9,0.1,20202,2020-06-30,2020-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010107,全国社保基金一零七组合,601066.SH,CMIN-CN:601066.SH,institution_holds_stock,0.05,0.48,0.05,20202,2020-06-30,2020-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:001511,兴全新视野定期开放混合型发起式,601088.SH,CMIN-CN:601088.SH,institution_holds_stock,0.25,0.31,0.25,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:510050,华夏上证50ETF,601088.SH,CMIN-CN:601088.SH,institution_holds_stock,0.11,0.14,0.11,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:512950,华夏中证央企ETF,601088.SH,CMIN-CN:601088.SH,institution_holds_stock,0.07,0.09,0.07,20202,2020-06-30,2020-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:001852,融通中国风1号灵活配置混合A/B,601100.SH,CMIN-CN:601100.SH,institution_holds_stock,0.42,0.42,0.42,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:161606,融通行业景气混合A/B,601100.SH,CMIN-CN:601100.SH,institution_holds_stock,1.18,1.18,1.18,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2020-08-31,SINA:70010101,全国社保基金一零一组合,601100.SH,CMIN-CN:601100.SH,institution_holds_stock,0.46,0.46,0.46,20202,2020-06-30,2020-08-25,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
