date,src_ticker,dst_ticker,relation_type,shared_etf_ticker,shared_theme,shared_concept_count,edge_weight,source,record_status
2021-10-31,ADI,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.08045759752506183,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,ADSK,ANSS,same_theme_etf_holding,IGV,Cloud Computing,1,0.016994809445609247,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,CDNS,same_theme_etf_holding,IGV|ROBO,Cloud Computing|Robotics,2,0.03158909030704965,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207628,matched_concept
2021-10-31,ADSK,CRWD,same_theme_etf_holding,IGV,Cloud Computing,1,0.02186087661214416,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,DDOG,same_theme_etf_holding,IGV,Cloud Computing,1,0.014700594339681815,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,DOCU,same_theme_etf_holding,IGV,Cloud Computing,1,0.022790821710572003,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,EA,same_theme_etf_holding,IGV,Cloud Computing,1,0.019826909011842815,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,FTNT,same_theme_etf_holding,IGV,Cloud Computing,1,0.01755912912391969,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,ILMN,same_theme_etf_holding,ROBO,Robotics,1,0.01412382539683946,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207628,matched_concept
2021-10-31,ADSK,INTU,same_theme_etf_holding,IGV,Cloud Computing,1,0.03576470526732392,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,ISRG,same_theme_etf_holding,ROBO,Robotics,1,0.01493014219813827,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207628,matched_concept
2021-10-31,ADSK,MCHP,same_theme_etf_holding,ROBO,Robotics,1,0.009993215175652713,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207628,matched_concept
2021-10-31,ADSK,MSFT,same_theme_etf_holding,IGV,Cloud Computing,1,0.04472015029487873,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,NVDA,same_theme_etf_holding,ROBO,Robotics,1,0.01234479277128388,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207628,matched_concept
2021-10-31,ADSK,PANW,same_theme_etf_holding,IGV,Cloud Computing,1,0.018576282204298054,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,SNPS,same_theme_etf_holding,IGV,Cloud Computing,1,0.020044255706165123,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,SPLK,same_theme_etf_holding,IGV,Cloud Computing,1,0.015041954594504267,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,WDAY,same_theme_etf_holding,IGV,Cloud Computing,1,0.02075491751512053,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ADSK,ZS,same_theme_etf_holding,IGV,Cloud Computing,1,0.012420204546813975,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,AMD,ASML,same_theme_etf_holding,SMH,Semiconductor,1,0.053392735235606135,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AMD,AVGO,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.10468692979751662,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,CDNS,same_theme_etf_holding,SMH,Semiconductor,1,0.03411570026308476,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AMD,INTC,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.10187817717569209,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,KLAC,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.08076996793157672,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,LRCX,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.10050672951682933,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,MCHP,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07556951992544661,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,MRVL,same_theme_etf_holding,SMH,Semiconductor,1,0.03530443240655556,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AMD,MU,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.10061185464177122,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,NVDA,same_theme_etf_holding,SMH,Semiconductor,1,0.07047698903044428,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AMD,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.04009333165569983,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,ON,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.06331749523286083,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,SWKS,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07534306906353214,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMD,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.10354407843260754,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AMGN,BIIB,same_theme_etf_holding,FBT|IBB|PBE|XBI,Biotechnology,4,0.13874434206594616,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210756,matched_concept
2021-10-31,AMGN,GILD,same_theme_etf_holding,FBT|IBB|PBE|XBI,Biotechnology,4,0.14618942187412406,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210756,matched_concept
2021-10-31,AMGN,ILMN,same_theme_etf_holding,FBT|IBB|PBE,Biotechnology,3,0.14068392664058768,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210756,matched_concept
2021-10-31,AMGN,MRNA,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.10293856776755765,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127,matched_concept
2021-10-31,AMGN,REGN,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.08934557707969397,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127,matched_concept
2021-10-31,AMGN,SGEN,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.07390284229040375,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127,matched_concept
2021-10-31,AMZN,BIDU,same_theme_etf_holding,PNQI,Internet,1,0.029697622250950188,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,BKNG,same_theme_etf_holding,PNQI,Internet,1,0.04303358136793811,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,CRWD,same_theme_etf_holding,SKYY,Cloud Computing,1,0.014392871068366606,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,CSCO,same_theme_etf_holding,FDN|SKYY,Cloud Computing|Internet,2,0.09021777835482979,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,DDOG,same_theme_etf_holding,FDN|SKYY,Cloud Computing|Internet,2,0.05506715255047119,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,DOCU,same_theme_etf_holding,FDN|PNQI|SKYY,Cloud Computing|Internet,3,0.10108226207227815,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,EBAY,same_theme_etf_holding,FDN|PNQI,Internet,2,0.0781405862813908,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,INTU,same_theme_etf_holding,SKYY,Cloud Computing,1,0.014297592843547962,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,JD,same_theme_etf_holding,PNQI,Internet,1,0.03443016708069132,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,MELI,same_theme_etf_holding,PNQI,Internet,1,0.04028665501510325,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,META,same_theme_etf_holding,FDN|PNQI,Internet,2,0.15955389242142426,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.034526657138595214,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,MTCH,same_theme_etf_holding,FDN,Internet,1,0.04741155504621951,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054,matched_concept
2021-10-31,AMZN,NFLX,same_theme_etf_holding,FDN|PNQI,Internet,2,0.11774926529506728,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,NTES,same_theme_etf_holding,PNQI,Internet,1,0.025281665694229193,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,PANW,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0136767040793533,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,PYPL,same_theme_etf_holding,FDN|PNQI,Internet,2,0.14676210802575917,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,AMZN,SPLK,same_theme_etf_holding,SKYY,Cloud Computing,1,0.02559939311633727,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,TEAM,same_theme_etf_holding,SKYY,Cloud Computing,1,0.024594393733661218,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,WDAY,same_theme_etf_holding,FDN|SKYY,Cloud Computing|Internet,2,0.06076750056101534,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176054|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,AMZN,ZS,same_theme_etf_holding,SKYY,Cloud Computing,1,0.014273468737019799,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-185454,matched_concept
2021-10-31,ANSS,BIDU,same_theme_etf_holding,ARKQ,Robotics,1,0.018268004625755816,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,ANSS,CDNS,same_theme_etf_holding,IGV,Cloud Computing,1,0.013085384698004063,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,CRWD,same_theme_etf_holding,IGV,Cloud Computing,1,0.015002145626502598,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,DDOG,same_theme_etf_holding,IGV,Cloud Computing,1,0.010088362923082952,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,DOCU,same_theme_etf_holding,IGV,Cloud Computing,1,0.015640325514655693,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,EA,same_theme_etf_holding,IGV,Cloud Computing,1,0.013606324284079497,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,FTNT,same_theme_etf_holding,IGV,Cloud Computing,1,0.012050047985965415,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,INTU,same_theme_etf_holding,IGV,Cloud Computing,1,0.024543723759516356,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,ISRG,same_theme_etf_holding,ARKQ,Robotics,1,0.012875098070616028,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,ANSS,JD,same_theme_etf_holding,ARKQ,Robotics,1,0.023108230613746457,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,ANSS,MSFT,same_theme_etf_holding,IGV,Cloud Computing,1,0.03068944667983517,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,NVDA,same_theme_etf_holding,ARKQ,Robotics,1,0.012165269684865922,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,ANSS,PANW,same_theme_etf_holding,IGV,Cloud Computing,1,0.012748074826655095,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,PCAR,same_theme_etf_holding,ARKQ,Robotics,1,0.0015332218346968212,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,ANSS,SNPS,same_theme_etf_holding,ARKQ|IGV,Cloud Computing|Robotics,2,0.02621212031183393,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,ANSS,SPLK,same_theme_etf_holding,IGV,Cloud Computing,1,0.010322623256957283,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,TSLA,same_theme_etf_holding,ARKQ,Robotics,1,0.03718245175842994,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,ANSS,WDAY,same_theme_etf_holding,IGV,Cloud Computing,1,0.014243175173264379,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ANSS,ZS,same_theme_etf_holding,IGV,Cloud Computing,1,0.008523433009028697,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,ASML,AVGO,same_theme_etf_holding,SMH,Semiconductor,1,0.05264466541766846,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,CDNS,same_theme_etf_holding,SMH,Semiconductor,1,0.0365704049546436,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,INTC,same_theme_etf_holding,SMH,Semiconductor,1,0.052871305781926344,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,KLAC,same_theme_etf_holding,SMH,Semiconductor,1,0.04178153544810126,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,LRCX,same_theme_etf_holding,SMH,Semiconductor,1,0.04990318912462487,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,MCHP,same_theme_etf_holding,SMH,Semiconductor,1,0.03983547029798504,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,MRVL,same_theme_etf_holding,SMH,Semiconductor,1,0.03784466916537617,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,MU,same_theme_etf_holding,SMH,Semiconductor,1,0.05120321069200165,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,NVDA,same_theme_etf_holding,SMH,Semiconductor,1,0.07554797377605622,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.02499717210153039,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.03616986554953208,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,ASML,TXN,same_theme_etf_holding,SMH,Semiconductor,1,0.05273537889012539,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AVGO,CDNS,same_theme_etf_holding,SMH,Semiconductor,1,0.03363771527932235,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AVGO,INTC,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09488369961469471,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,KLAC,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07521130818922478,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,LRCX,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09338343961489635,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,MCHP,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.0704422872213393,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,MRVL,same_theme_etf_holding,SMH,Semiconductor,1,0.03480979244839974,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AVGO,MU,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.0936044208087438,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,NVDA,same_theme_etf_holding,SMH,Semiconductor,1,0.0694895567867101,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473,matched_concept
2021-10-31,AVGO,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.03528461345719238,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,ON,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.05819346708476533,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,SWKS,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.06988077140681828,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,AVGO,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09633636390887859,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-190473|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210776,matched_concept
2021-10-31,BIDU,BKNG,same_theme_etf_holding,PNQI,Internet,1,0.017287690010696348,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BIDU,DOCU,same_theme_etf_holding,PNQI,Internet,1,0.013936016953899608,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BIDU,EBAY,same_theme_etf_holding,PNQI,Internet,1,0.01247557780447042,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BIDU,ISRG,same_theme_etf_holding,ARKQ,Robotics,1,0.019803721643556697,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,BIDU,JD,same_theme_etf_holding,ARKQ|EMQQ|PNQI,Internet|Robotics,3,0.08491887454165922,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-230145,matched_concept
2021-10-31,BIDU,MELI,same_theme_etf_holding,EMQQ|PNQI,Internet,2,0.05398467130065166,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-230145,matched_concept
2021-10-31,BIDU,META,same_theme_etf_holding,PNQI,Internet,1,0.030427693405211512,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BIDU,NFLX,same_theme_etf_holding,PNQI,Internet,1,0.02096395004497704,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BIDU,NTES,same_theme_etf_holding,EMQQ|PNQI,Internet,2,0.03982581398842977,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-230145,matched_concept
2021-10-31,BIDU,NVDA,same_theme_etf_holding,ARKQ,Robotics,1,0.018711905201538894,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,BIDU,PCAR,same_theme_etf_holding,ARKQ,Robotics,1,0.0023583120117318342,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,BIDU,PDD,same_theme_etf_holding,EMQQ,Internet,1,0.039467580486007334,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-230145,matched_concept
2021-10-31,BIDU,PYPL,same_theme_etf_holding,PNQI,Internet,1,0.030086084861205713,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BIDU,SNPS,same_theme_etf_holding,ARKQ,Robotics,1,0.019160074990587573,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,BIDU,TSLA,same_theme_etf_holding,ARKQ,Robotics,1,0.05719186918889931,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-207061,matched_concept
2021-10-31,BIIB,GILD,same_theme_etf_holding,FBT|IBB|PBE|XBI,Biotechnology,4,0.1365167365823098,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210756,matched_concept
2021-10-31,BIIB,ILMN,same_theme_etf_holding,FBT|IBB|PBE,Biotechnology,3,0.13417333411439628,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-210756,matched_concept
2021-10-31,BIIB,MRNA,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.09034768333075911,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127,matched_concept
2021-10-31,BIIB,REGN,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.07907246567431406,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127,matched_concept
2021-10-31,BIIB,SGEN,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.06795559852176847,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-176056|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-179974|ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186127,matched_concept
2021-10-31,BKNG,DOCU,same_theme_etf_holding,PNQI,Internet,1,0.020194098856227978,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BKNG,EBAY,same_theme_etf_holding,PNQI,Internet,1,0.018077837613532956,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BKNG,JD,same_theme_etf_holding,PNQI,Internet,1,0.020042616559594408,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BKNG,MELI,same_theme_etf_holding,PNQI,Internet,1,0.023451817037193498,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BKNG,META,same_theme_etf_holding,PNQI,Internet,1,0.04409149691941914,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BKNG,NFLX,same_theme_etf_holding,PNQI,Internet,1,0.03037798253444498,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BKNG,NTES,same_theme_etf_holding,PNQI,Internet,1,0.014717057001487944,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,BKNG,PYPL,same_theme_etf_holding,PNQI,Internet,1,0.043596486276808316,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-211016,matched_concept
2021-10-31,CDNS,CRWD,same_theme_etf_holding,IGV,Cloud Computing,1,0.01683207930168417,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,CDNS,DDOG,same_theme_etf_holding,IGV,Cloud Computing,1,0.01131892257101689,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,CDNS,DOCU,same_theme_etf_holding,IGV,Cloud Computing,1,0.017548103179439122,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
2021-10-31,CDNS,EA,same_theme_etf_holding,IGV,Cloud Computing,1,0.015265998281570377,ETF_Holdings.csv::SEC_EDGAR::0001752724-21-186103,matched_concept
