date,src_ticker,dst_ticker,src_canonical_stock_id,dst_canonical_stock_id,relation_type,shared_concept_count,shared_concept_codes,shared_concept_names,edge_weight,top_k,source,snapshot_type,record_status
2019-03-31,002049.SZ,600584.SH,CMIN-CN:002049.SZ,CMIN-CN:600584.SH,same_cn_concept_topk_idf,6,BK0891;BK0917;BK0969;BK1048;BK1137;BK1650,国产芯片;半导体概念;汽车芯片;IGBT概念;存储芯片;通信技术,17.768524857637107,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002049.SZ,600745.SH,CMIN-CN:002049.SZ,CMIN-CN:600745.SH,same_cn_concept_topk_idf,3,BK0917;BK0969;BK1048,半导体概念;汽车芯片;IGBT概念,9.528827735151676,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002049.SZ,688008.SH,CMIN-CN:002049.SZ,CMIN-CN:688008.SH,same_cn_concept_topk_idf,6,BK0800;BK0891;BK0917;BK1127;BK1134;BK1137,人工智能;国产芯片;半导体概念;AI芯片;算力概念;存储芯片,17.149010928120614,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002049.SZ,688396.SH,CMIN-CN:002049.SZ,CMIN-CN:688396.SH,same_cn_concept_topk_idf,6,BK0891;BK0917;BK0969;BK0977;BK1048;BK1137,国产芯片;半导体概念;汽车芯片;碳化硅;IGBT概念;存储芯片,19.049458703099173,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002050.SZ,300433.SZ,CMIN-CN:002050.SZ,CMIN-CN:300433.SZ,same_cn_concept_topk_idf,4,BK0644;BK0680;BK0900;BK1090,特斯拉概念;智能家居;新能源车;机器人概念,10.130465615737453,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002050.SZ,600104.SH,CMIN-CN:002050.SZ,CMIN-CN:600104.SH,same_cn_concept_topk_idf,5,BK0594;BK0682;BK0900;BK0984;BK1648,长江三角;燃料电池概念;新能源车;华为汽车;电池技术,13.899887652566578,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002050.SZ,601238.SH,CMIN-CN:002050.SZ,CMIN-CN:601238.SH,same_cn_concept_topk_idf,5,BK0682;BK0900;BK0984;BK1090;BK1648,燃料电池概念;新能源车;华为汽车;机器人概念;电池技术,14.17017798230649,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002050.SZ,601966.SH,CMIN-CN:002050.SZ,CMIN-CN:601966.SH,same_cn_concept_topk_idf,2,BK0900;BK1090,新能源车;机器人概念,4.507230792178738,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002050.SZ,603486.SH,CMIN-CN:002050.SZ,CMIN-CN:603486.SH,same_cn_concept_topk_idf,2,BK0680;BK1090,智能家居;机器人概念,5.089152337628459,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002050.SZ,603833.SH,CMIN-CN:002050.SZ,CMIN-CN:603833.SH,same_cn_concept_topk_idf,1,BK0680,智能家居,2.756004594224246,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002064.SZ,600143.SH,CMIN-CN:002064.SZ,CMIN-CN:600143.SH,same_cn_concept_topk_idf,1,BK0909,降解塑料,4.091005660956586,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002064.SZ,600309.SH,CMIN-CN:002064.SZ,CMIN-CN:600309.SH,same_cn_concept_topk_idf,1,BK0512,化工原料,3.9086841041626315,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002064.SZ,600346.SH,CMIN-CN:002064.SZ,CMIN-CN:600346.SH,same_cn_concept_topk_idf,1,BK0909,降解塑料,4.091005660956586,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002064.SZ,600352.SH,CMIN-CN:002064.SZ,CMIN-CN:600352.SH,same_cn_concept_topk_idf,1,BK0512,化工原料,3.9086841041626315,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002064.SZ,601216.SH,CMIN-CN:002064.SZ,CMIN-CN:601216.SH,same_cn_concept_topk_idf,1,BK0909,降解塑料,4.091005660956586,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002120.SZ,002352.SZ,CMIN-CN:002120.SZ,CMIN-CN:002352.SZ,same_cn_concept_topk_idf,1,BK0990,快递概念,4.601831284722577,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002120.SZ,600570.SH,CMIN-CN:002120.SZ,CMIN-CN:600570.SH,same_cn_concept_topk_idf,2,BK0594;BK0689,长江三角;阿里概念,5.124243657439729,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,002459.SZ,CMIN-CN:002129.SZ,CMIN-CN:002459.SZ,same_cn_concept_topk_idf,2,BK0588;BK0908,光伏概念;HJT电池,6.495612368342943,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,002594.SZ,CMIN-CN:002129.SZ,CMIN-CN:002594.SZ,same_cn_concept_topk_idf,5,BK0493;BK0588;BK0900;BK0917;BK1048,新能源;光伏概念;新能源车;半导体概念;IGBT概念,13.547901703377136,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,300316.SZ,CMIN-CN:002129.SZ,CMIN-CN:300316.SZ,same_cn_concept_topk_idf,4,BK0523;BK0588;BK0674;BK0917,新材料;光伏概念;蓝宝石;半导体概念,11.509620195761672,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,300433.SZ,CMIN-CN:002129.SZ,CMIN-CN:300433.SZ,same_cn_concept_topk_idf,5,BK0523;BK0588;BK0666;BK0674;BK0900,新材料;光伏概念;苹果概念;蓝宝石;新能源车,14.41459075307899,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,600406.SH,CMIN-CN:002129.SZ,CMIN-CN:600406.SH,same_cn_concept_topk_idf,5,BK0493;BK0588;BK0712;BK0917;BK1048,新能源;光伏概念;一带一路;半导体概念;IGBT概念,13.290072594075035,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,600438.SH,CMIN-CN:002129.SZ,CMIN-CN:600438.SH,same_cn_concept_topk_idf,5,BK0493;BK0588;BK0908;BK0917;BK1097,新能源;光伏概念;HJT电池;半导体概念;TOPCon电池,16.052610980461317,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,600584.SH,CMIN-CN:002129.SZ,CMIN-CN:600584.SH,same_cn_concept_topk_idf,5,BK0523;BK0666;BK0917;BK0935;BK1048,新材料;苹果概念;半导体概念;中芯概念;IGBT概念,15.050579519798987,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,601865.SH,CMIN-CN:002129.SZ,CMIN-CN:601865.SH,same_cn_concept_topk_idf,2,BK0588;BK0712,光伏概念;一带一路,4.320860646858783,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002129.SZ,603260.SH,CMIN-CN:002129.SZ,CMIN-CN:603260.SH,same_cn_concept_topk_idf,4,BK0493;BK0523;BK0588;BK0917,新能源;新材料;光伏概念;半导体概念,10.480000778580512,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002157.SZ,002311.SZ,CMIN-CN:002157.SZ,CMIN-CN:002311.SZ,same_cn_concept_topk_idf,1,BK0882,猪肉概念,3.754533424335373,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002157.SZ,002714.SZ,CMIN-CN:002157.SZ,CMIN-CN:002714.SZ,same_cn_concept_topk_idf,1,BK0882,猪肉概念,3.754533424335373,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002157.SZ,300498.SZ,CMIN-CN:002157.SZ,CMIN-CN:300498.SZ,same_cn_concept_topk_idf,1,BK0882,猪肉概念,3.754533424335373,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,300433.SZ,CMIN-CN:002179.SZ,CMIN-CN:300433.SZ,same_cn_concept_topk_idf,6,BK0644;BK0700;BK0854;BK0900;BK0963;BK1090,特斯拉概念;充电桩;华为概念;新能源车;商业航天;机器人概念,15.626421237930696,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,600115.SH,CMIN-CN:002179.SZ,CMIN-CN:600115.SH,same_cn_concept_topk_idf,2,BK0683;BK0814,央国企改革;大飞机,4.727589179013719,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,600143.SH,CMIN-CN:002179.SZ,CMIN-CN:600143.SH,same_cn_concept_topk_idf,5,BK0644;BK0714;BK0963;BK1090;BK1650,特斯拉概念;5G概念;商业航天;机器人概念;通信技术,13.744910246902146,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,600183.SH,CMIN-CN:002179.SZ,CMIN-CN:600183.SH,same_cn_concept_topk_idf,3,BK0714;BK0854;BK1650,5G概念;华为概念;通信技术,7.66417355151537,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,600760.SH,CMIN-CN:002179.SZ,CMIN-CN:600760.SH,same_cn_concept_topk_idf,4,BK0490;BK0683;BK0808;BK0814,军工;央国企改革;军民融合;大飞机,11.340984583013045,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,600893.SH,CMIN-CN:002179.SZ,CMIN-CN:600893.SH,same_cn_concept_topk_idf,3,BK0490;BK0683;BK0814,军工;央国企改革;大飞机,7.9431261026164055,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,601966.SH,CMIN-CN:002179.SZ,CMIN-CN:601966.SH,same_cn_concept_topk_idf,2,BK0900;BK1090,新能源车;机器人概念,4.507230792178738,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002179.SZ,603338.SH,CMIN-CN:002179.SZ,CMIN-CN:603338.SH,same_cn_concept_topk_idf,2,BK0808;BK1090,军民融合;机器人概念,5.731006223800852,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,002459.SZ,CMIN-CN:002202.SZ,CMIN-CN:002459.SZ,same_cn_concept_topk_idf,1,BK0918,特高压,3.9086841041626315,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,300274.SZ,CMIN-CN:002202.SZ,CMIN-CN:300274.SZ,same_cn_concept_topk_idf,3,BK0595;BK0864;BK0989,风能;氢能源;储能概念,8.370963508479102,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,600025.SH,CMIN-CN:002202.SZ,CMIN-CN:600025.SH,same_cn_concept_topk_idf,4,BK0493;BK0590;BK0595;BK1024,新能源;西部大开发;风能;绿色电力,11.517306474730496,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,600406.SH,CMIN-CN:002202.SZ,CMIN-CN:600406.SH,same_cn_concept_topk_idf,5,BK0493;BK0712;BK0918;BK0989;BK1003,新能源;一带一路;特高压;储能概念;抽水蓄能,15.419676983736275,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,600900.SH,CMIN-CN:002202.SZ,CMIN-CN:600900.SH,same_cn_concept_topk_idf,4,BK0595;BK0989;BK1003;BK1024,风能;储能概念;抽水蓄能;绿色电力,12.656125183876647,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,600905.SH,CMIN-CN:002202.SZ,CMIN-CN:600905.SH,same_cn_concept_topk_idf,4,BK0493;BK0595;BK0989;BK1024,新能源;风能;储能概念;绿色电力,11.626505766695487,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,600989.SH,CMIN-CN:002202.SZ,CMIN-CN:600989.SH,same_cn_concept_topk_idf,2,BK0590;BK0864,西部大开发;氢能源,5.200377972738682,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,601669.SH,CMIN-CN:002202.SZ,CMIN-CN:601669.SH,same_cn_concept_topk_idf,6,BK0595;BK0712;BK0918;BK0963;BK1003;BK1024,风能;一带一路;特高压;商业航天;抽水蓄能;绿色电力,18.90594642147697,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,601868.SH,CMIN-CN:002202.SZ,CMIN-CN:601868.SH,same_cn_concept_topk_idf,6,BK0493;BK0712;BK0864;BK0918;BK0989;BK1024,新能源;一带一路;氢能源;特高压;储能概念;绿色电力,17.25728779588959,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002202.SZ,688599.SH,CMIN-CN:002202.SZ,CMIN-CN:688599.SH,same_cn_concept_topk_idf,5,BK0493;BK0712;BK0864;BK0963;BK0989,新能源;一带一路;氢能源;商业航天;储能概念,13.154447677285999,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,002236.SZ,CMIN-CN:002230.SZ,CMIN-CN:002236.SZ,same_cn_concept_topk_idf,9,BK0628;BK0680;BK0800;BK0802;BK0859;BK0920;BK0970;BK1090;BK1104,智慧城市;智能家居;人工智能;无人驾驶;超清视频;车联网(车路云);生物识别;机器人概念;信创,26.338738377721814,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,002241.SZ,CMIN-CN:002230.SZ,CMIN-CN:002241.SZ,same_cn_concept_topk_idf,8,BK0641;BK0680;BK0832;BK0835;BK0854;BK0893;BK1009;BK1646,智能穿戴;智能家居;工业互联;独角兽;华为概念;无线耳机;元宇宙概念;消费电子概念,22.442996149412338,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,002410.SZ,CMIN-CN:002230.SZ,CMIN-CN:002410.SZ,same_cn_concept_topk_idf,5,BK0662;BK0696;BK0800;BK0813;BK0861,在线教育;国产软件;人工智能;雄安新区;数字孪生,16.082324997569934,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,002415.SZ,CMIN-CN:002230.SZ,CMIN-CN:002415.SZ,same_cn_concept_topk_idf,7,BK0628;BK0800;BK0802;BK0859;BK0920;BK0970;BK1090,智慧城市;人工智能;无人驾驶;超清视频;车联网(车路云);生物识别;机器人概念,20.447239567568413,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,002555.SZ,CMIN-CN:002230.SZ,CMIN-CN:002555.SZ,same_cn_concept_topk_idf,4,BK0662;BK0706;BK0854;BK1009,在线教育;人脑工程;华为概念;元宇宙概念,12.732094566162546,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,002607.SZ,CMIN-CN:002230.SZ,CMIN-CN:002607.SZ,same_cn_concept_topk_idf,4,BK0662;BK0800;BK0835;BK1055,在线教育;人工智能;独角兽;虚拟数字人,12.396784444721511,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,002841.SZ,CMIN-CN:002230.SZ,CMIN-CN:002841.SZ,same_cn_concept_topk_idf,7,BK0641;BK0662;BK0680;BK0800;BK0859;BK1090;BK1646,智能穿戴;在线教育;智能家居;人工智能;超清视频;机器人概念;消费电子概念,19.56203942276429,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,300413.SZ,CMIN-CN:002230.SZ,CMIN-CN:300413.SZ,same_cn_concept_topk_idf,6,BK0662;BK0800;BK0835;BK0854;BK1009;BK1055,在线教育;人工智能;独角兽;华为概念;元宇宙概念;虚拟数字人,17.599192875010576,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,300433.SZ,CMIN-CN:002230.SZ,CMIN-CN:300433.SZ,same_cn_concept_topk_idf,9,BK0641;BK0680;BK0706;BK0832;BK0854;BK0893;BK1009;BK1090;BK1646,智能穿戴;智能家居;人脑工程;工业互联;华为概念;无线耳机;元宇宙概念;机器人概念;消费电子概念,25.756973145828276,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,300595.SZ,CMIN-CN:002230.SZ,CMIN-CN:300595.SZ,same_cn_concept_topk_idf,3,BK0706;BK0837;BK1658,人脑工程;互联医疗;创新医疗服务,10.346726620684096,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,300628.SZ,CMIN-CN:002230.SZ,CMIN-CN:300628.SZ,same_cn_concept_topk_idf,2,BK0859;BK1104,超清视频;信创,6.351031139531836,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,300759.SZ,CMIN-CN:002230.SZ,CMIN-CN:300759.SZ,same_cn_concept_topk_idf,2,BK0800;BK1658,人工智能;创新医疗服务,5.241791758289439,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,600570.SH,CMIN-CN:002230.SZ,CMIN-CN:600570.SH,same_cn_concept_topk_idf,8,BK0689;BK0696;BK0800;BK0835;BK0837;BK0970;BK1104;BK1658,阿里概念;国产软件;人工智能;独角兽;互联医疗;生物识别;信创;创新医疗服务,24.472091633012134,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,600690.SH,CMIN-CN:002230.SZ,CMIN-CN:600690.SH,same_cn_concept_topk_idf,3,BK0680;BK0689;BK0832,智能家居;阿里概念;工业互联,8.684621067334145,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,600845.SH,CMIN-CN:002230.SZ,CMIN-CN:600845.SH,same_cn_concept_topk_idf,6,BK0696;BK0832;BK0854;BK0859;BK0920;BK1090,国产软件;工业互联;华为概念;超清视频;车联网(车路云);机器人概念,16.2742444622977,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,601360.SH,CMIN-CN:002230.SZ,CMIN-CN:601360.SH,same_cn_concept_topk_idf,7,BK0641;BK0696;BK0800;BK0920;BK1055;BK1104;BK1646,智能穿戴;国产软件;人工智能;车联网(车路云);虚拟数字人;信创;消费电子概念,20.551984509184027,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,601799.SH,CMIN-CN:002230.SZ,CMIN-CN:601799.SH,same_cn_concept_topk_idf,3,BK0802;BK0920;BK1090,无人驾驶;车联网(车路云);机器人概念,7.916923730222381,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,603486.SH,CMIN-CN:002230.SZ,CMIN-CN:603486.SH,same_cn_concept_topk_idf,3,BK0680;BK0800;BK1090,智能家居;人工智能;机器人概念,7.028395795325582,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,603833.SH,CMIN-CN:002230.SZ,CMIN-CN:603833.SH,same_cn_concept_topk_idf,1,BK0680,智能家居,2.756004594224246,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002230.SZ,688111.SH,CMIN-CN:002230.SZ,CMIN-CN:688111.SH,same_cn_concept_topk_idf,3,BK0696;BK0800;BK1104,国产软件;人工智能;信创,8.29027459722896,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,002410.SZ,CMIN-CN:002236.SZ,CMIN-CN:002410.SZ,same_cn_concept_topk_idf,3,BK0554;BK0800;BK0809,物联网;人工智能;AI智能体,8.147173753588287,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,002414.SZ,CMIN-CN:002236.SZ,CMIN-CN:002414.SZ,same_cn_concept_topk_idf,7,BK0667;BK0680;BK0704;BK0800;BK0802;BK0920;BK1124,安防概念;智能家居;无人机;人工智能;无人驾驶;车联网(车路云);毫米波概念,21.49425072746144,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,002415.SZ,CMIN-CN:002236.SZ,CMIN-CN:002415.SZ,same_cn_concept_topk_idf,12,BK0554;BK0579;BK0594;BK0628;BK0667;BK0704;BK0800;BK0802;BK0859;BK0920;BK0970;BK1090,物联网;云计算;长江三角;智慧城市;安防概念;无人机;人工智能;无人驾驶;超清视频;车联网(车路云);生物识别;机器人概念,35.26688415998563,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,300628.SZ,CMIN-CN:002236.SZ,CMIN-CN:300628.SZ,same_cn_concept_topk_idf,2,BK0859;BK1104,超清视频;信创,6.351031139531836,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,600570.SH,CMIN-CN:002236.SZ,CMIN-CN:600570.SH,same_cn_concept_topk_idf,5,BK0594;BK0665;BK0800;BK0970;BK1104,长江三角;电商概念;人工智能;生物识别;信创,13.414518254668687,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,600690.SH,CMIN-CN:002236.SZ,CMIN-CN:600690.SH,same_cn_concept_topk_idf,3,BK0554;BK0665;BK0680,物联网;电商概念;智能家居,7.983105637103682,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,601360.SH,CMIN-CN:002236.SZ,CMIN-CN:601360.SH,same_cn_concept_topk_idf,9,BK0554;BK0579;BK0655;BK0667;BK0800;BK0809;BK0900;BK0920;BK1104,物联网;云计算;网络安全;安防概念;人工智能;AI智能体;新能源车;车联网(车路云);信创,26.059387517217623,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,601799.SH,CMIN-CN:002236.SZ,CMIN-CN:601799.SH,same_cn_concept_topk_idf,4,BK0554;BK0802;BK0920;BK1090,物联网;无人驾驶;车联网(车路云);机器人概念,10.621635030059075,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,601966.SH,CMIN-CN:002236.SZ,CMIN-CN:601966.SH,same_cn_concept_topk_idf,2,BK0900;BK1090,新能源车;机器人概念,4.507230792178738,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,603486.SH,CMIN-CN:002236.SZ,CMIN-CN:603486.SH,same_cn_concept_topk_idf,3,BK0680;BK0800;BK1090,智能家居;人工智能;机器人概念,7.028395795325582,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002236.SZ,688561.SH,CMIN-CN:002236.SZ,CMIN-CN:688561.SH,same_cn_concept_topk_idf,6,BK0554;BK0579;BK0655;BK0800;BK0920;BK1104,物联网;云计算;网络安全;人工智能;车联网(车路云);信创,16.76108344067778,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002241.SZ,002414.SZ,CMIN-CN:002241.SZ,CMIN-CN:002414.SZ,same_cn_concept_topk_idf,5,BK0680;BK0704;BK0854;BK0891;BK0905,智能家居;无人机;华为概念;国产芯片;传感器,14.368867584515948,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002241.SZ,002475.SZ,CMIN-CN:002241.SZ,CMIN-CN:002475.SZ,same_cn_concept_topk_idf,7,BK0641;BK0666;BK0680;BK0722;BK0854;BK0893;BK1646,智能穿戴;苹果概念;智能家居;虚拟现实;华为概念;无线耳机;消费电子概念,19.78340528485611,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002241.SZ,002600.SZ,CMIN-CN:002241.SZ,CMIN-CN:002600.SZ,same_cn_concept_topk_idf,8,BK0641;BK0666;BK0722;BK0801;BK0833;BK0854;BK0893;BK1646,智能穿戴;苹果概念;虚拟现实;增强现实;小米概念;华为概念;无线耳机;消费电子概念,24.179792595363875,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002241.SZ,002602.SZ,CMIN-CN:002241.SZ,CMIN-CN:002602.SZ,same_cn_concept_topk_idf,4,BK0722;BK0801;BK0854;BK1009,虚拟现实;增强现实;华为概念;元宇宙概念,12.508951014848337,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
2019-03-31,002241.SZ,300433.SZ,CMIN-CN:002241.SZ,CMIN-CN:300433.SZ,same_cn_concept_topk_idf,10,BK0641;BK0666;BK0680;BK0722;BK0832;BK0833;BK0854;BK0893;BK1009;BK1646,智能穿戴;苹果概念;智能家居;虚拟现实;工业互联;小米概念;华为概念;无线耳机;元宇宙概念;消费电子概念,28.92755868156869,5,Eastmoney via AKShare-compatible endpoint,static_prior_topk_idf,topk_idf_shared_concept_specificity
