date,canonical_stock_id,ticker,stock_code,stock_name,exchange,classification_standard,classification_version,industry_category,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_code,change_date,source,record_status
2018-01-31,CMIN-CN:600795.SH,600795.SH,600795,国电电力,SH,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,火力发电,火力发电,S410101,1997-03-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:600109.SH,600109.SH,600109,国金证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:002791.SZ,002791.SZ,002791,坚朗五金,SZ,申银万国行业分类标准,SW2014,建筑材料,建筑材料,装修建材,其他建材,其他建材,S610303,2016-03-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:600196.SH,600196.SH,600196,复星医药,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002236.SZ,002236.SZ,002236,大华股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603233.SH,603233.SH,603233,大参林,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002008.SZ,002008.SZ,002008,大族激光,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601006.SH,601006.SH,601006,大秦铁路,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:688599.SH,688599.SH,688599,天合光能,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600161.SH,600161.SH,600161,天坛生物,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002709.SZ,002709.SZ,002709,天赐材料,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601162.SH,601162.SH,601162,天风证券,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002466.SZ,002466.SZ,002466,天齐锂业,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:688561.SH,688561.SH,688561,奇安信,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300750.SZ,300750.SZ,300750,宁德时代,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002142.SZ,002142.SZ,002142,宁波银行,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300866.SZ,300866.SZ,300866,安克创新,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603658.SH,603658.SH,603658,安图生物,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300144.SZ,300144.SZ,300144,宋城演艺,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002624.SZ,002624.SZ,002624,完美世界,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600989.SH,600989.SH,600989,宝丰能源,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600845.SH,600845.SH,600845,宝信软件,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600019.SH,600019.SH,600019,宝钢股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600547.SH,600547.SH,600547,山东黄金,SH,申银万国行业分类标准,SW2014,有色金属,有色金属,贵金属,黄金,黄金,S240401,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:600809.SH,600809.SH,600809,山西汾酒,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601138.SH,601138.SH,601138,工业富联,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601398.SH,601398.SH,601398,工商银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000001.SZ,000001.SZ,000001,平安银行,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000776.SZ,000776.SZ,000776,广发证券,SZ,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:601238.SH,601238.SH,601238,广汽集团,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002410.SZ,002410.SZ,002410,广联达,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300601.SZ,300601.SZ,300601,康泰生物,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300759.SZ,300759.SZ,300759,康龙化成,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601939.SH,601939.SH,601939,建设银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000425.SZ,000425.SZ,000425,徐工机械,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600346.SH,600346.SH,600346,恒力石化,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600276.SH,600276.SH,600276,恒瑞医药,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,化学制药,化学制剂,化学制剂,S370102,2008-01-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:600570.SH,600570.SH,600570,恒生电子,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601100.SH,601100.SH,601100,恒立液压,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000703.SZ,000703.SZ,000703,恒逸石化,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002812.SZ,002812.SZ,002812,恩捷股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601838.SH,601838.SH,601838,成都银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:001979.SZ,001979.SZ,001979,招商蛇口,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600999.SH,600999.SH,600999,招商证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2009-11-03,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:600036.SH,600036.SH,600036,招商银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601336.SH,601336.SH,601336,新华保险,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,保险Ⅱ,保险Ⅲ,保险Ⅲ,S490201,2011-12-07,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:002001.SZ,002001.SZ,002001,新和成,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,化学制药,原料药,原料药,S370101,2004-06-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:601155.SH,601155.SH,601155,新城控股,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000876.SZ,000876.SZ,000876,新希望,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601901.SH,601901.SH,601901,方正证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2011-08-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:601799.SH,601799.SH,601799,星宇股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601021.SH,601021.SH,601021,春秋航空,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603899.SH,603899.SH,603899,晨光文具,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002459.SZ,002459.SZ,002459,晶澳科技,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300316.SZ,300316.SZ,300316,晶盛机电,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300122.SZ,300122.SZ,300122,智飞生物,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600926.SH,600926.SH,600926,杭州银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000651.SZ,000651.SZ,000651,格力电器,SZ,申银万国行业分类标准,SW2014,家用电器,家用电器,白色家电,空调,空调,S330102,1996-11-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:300595.SZ,300595.SZ,300595,欧普康视,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603833.SH,603833.SH,603833,欧派家居,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002241.SZ,002241.SZ,002241,歌尔股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601877.SH,601877.SH,601877,正泰电器,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002157.SZ,002157.SZ,002157,正邦科技,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002594.SZ,002594.SZ,002594,比亚迪,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600016.SH,600016.SH,600016,民生银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601933.SH,601933.SH,601933,永辉超市,SH,申银万国行业分类标准,SW2014,商贸零售,商贸零售,一般零售,超市,超市,S450302,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:300124.SZ,300124.SZ,300124,汇川技术,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603160.SH,603160.SH,603160,汇顶科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600919.SH,600919.SH,600919,江苏银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600362.SH,600362.SH,600362,江西铜业,SH,申银万国行业分类标准,SW2014,有色金属,有色金属,工业金属,铜,铜,S240302,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:300142.SZ,300142.SZ,300142,沃森生物,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:688126.SH,688126.SH,688126,沪硅产业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:300347.SZ,300347.SZ,300347,泰格医药,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000568.SZ,000568.SZ,000568,泸州老窖,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002304.SZ,002304.SZ,002304,洋河股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603993.SH,603993.SH,603993,洛阳钼业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:601878.SH,601878.SH,601878,浙商证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2017-05-16,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:601916.SH,601916.SH,601916,浙商银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603338.SH,603338.SH,603338,浙江鼎力,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600352.SH,600352.SH,600352,浙江龙盛,SH,申银万国行业分类标准,SW2014,基础化工,基础化工,化学制品,纺织化学制品,纺织化学制品,S220308,2008-01-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:600000.SH,600000.SH,600000,浦发银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:000977.SZ,000977.SZ,000977,浪潮信息,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002311.SZ,002311.SZ,002311,海大集团,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:603288.SH,603288.SH,603288,海天味业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600690.SH,600690.SH,600690,海尔智家,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:002415.SZ,002415.SZ,002415,海康威视,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2018-01-31,CMIN-CN:600585.SH,600585.SH,600585,海螺水泥,SH,申银万国行业分类标准,SW2014,建筑材料,建筑材料,水泥,水泥制造,水泥制造,S610101,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2018-01-31,CMIN-CN:600837.SH,600837.SH,600837,海通证券,SH,申银万国行业分类标准,SW2014,,非银金融,证券,证券,,490101,2014-01-01,https://money.finance.sina.com.cn/corp/go.php/vCI_CorpOtherInfo/stockid/600837/menu_num/2.phtml;https://www.weistock.com/docs/Financial/notes/%E7%94%B3%E4%B8%87%E5%88%86%E7%B1%BB.html,external_imputed_cninfo_missing_sw2014
2018-01-31,CMIN-CN:002916.SZ,002916.SZ,002916,深南电路,SZ,申银万国行业分类标准,SW2014,电子,电子,元件,印制电路板,印制电路板,S270202,2017-11-21,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
