date,src_ticker,dst_ticker,relation_type,gics_level,shared_industry_name,edge_weight,source,record_status
2021-05-31,AMZN,BKNG,same_gics_industry,industry,Internet & Direct Marketing Retail,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMZN,EBAY,same_gics_industry,industry,Internet & Direct Marketing Retail,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ANSS,CDNS,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ANSS,FTNT,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ANSS,INTU,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ANSS,MSFT,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ANSS,SNPS,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,INTC,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,KLAC,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,LRCX,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,MCHP,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,MU,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,NVDA,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,NXPI,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AVGO,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,BIIB,GILD,same_gics_industry,industry,Biotechnology,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,BIIB,REGN,same_gics_industry,industry,Biotechnology,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,BIIB,VRTX,same_gics_industry,industry,Biotechnology,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,BKNG,EBAY,same_gics_industry,industry,Internet & Direct Marketing Retail,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CDNS,FTNT,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CDNS,INTU,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CDNS,MSFT,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CDNS,SNPS,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CHTR,CMCSA,same_gics_industry,industry,Media,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,COST,WBA,same_gics_industry,industry,Food & Staples Retailing,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CPRT,CTAS,same_gics_industry,industry,Commercial Services & Supplies,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CSX,ODFL,same_gics_industry,industry,Road & Rail,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CTSH,PAYX,same_gics_industry,industry,IT Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CTSH,PYPL,same_gics_industry,industry,IT Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,CTSH,VRSN,same_gics_industry,industry,IT Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,DXCM,IDXX,same_gics_industry,industry,Health Care Equipment & Supplies,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,DXCM,ISRG,same_gics_industry,industry,Health Care Equipment & Supplies,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,EA,NFLX,same_gics_industry,industry,Entertainment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,EXC,XEL,same_gics_industry,industry,Multi-Utilities,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,FTNT,INTU,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,FTNT,MSFT,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,FTNT,SNPS,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,GILD,REGN,same_gics_industry,industry,Biotechnology,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,GILD,VRTX,same_gics_industry,industry,Biotechnology,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,GOOG,GOOGL,same_gics_industry,industry,Interactive Media & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873|https://en.wikipedia.org/w/index.php?oldid=1025307873|historical_ticker_alias:FB->META,matched_gics
2021-05-31,GOOG,META,same_gics_industry,industry,Interactive Media & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873|https://en.wikipedia.org/w/index.php?oldid=1025307873|historical_ticker_alias:FB->META,matched_gics
2021-05-31,GOOGL,META,same_gics_industry,industry,Interactive Media & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873|https://en.wikipedia.org/w/index.php?oldid=1025307873|historical_ticker_alias:FB->META,matched_gics
2021-05-31,IDXX,ISRG,same_gics_industry,industry,Health Care Equipment & Supplies,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,KLAC,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,LRCX,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,MCHP,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,MU,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,NVDA,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,NXPI,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTC,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTU,MSFT,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,INTU,SNPS,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KHC,MDLZ,same_gics_industry,industry,Food Products,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,LRCX,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,MCHP,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,MU,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,NVDA,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,NXPI,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,KLAC,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,LRCX,MCHP,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,LRCX,MU,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,LRCX,NVDA,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,LRCX,NXPI,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,LRCX,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,LRCX,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,LRCX,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MAR,SBUX,same_gics_industry,industry,"Hotels, Restaurants & Leisure",1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MCHP,MU,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MCHP,NVDA,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MCHP,NXPI,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MCHP,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MCHP,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MCHP,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MNST,PEP,same_gics_industry,industry,Beverages,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MSFT,SNPS,same_gics_industry,industry,Software,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MU,NVDA,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MU,NXPI,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MU,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MU,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,MU,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,NVDA,NXPI,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,NVDA,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,NVDA,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,NVDA,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,NXPI,QCOM,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,NXPI,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,NXPI,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ORLY,ROST,same_gics_industry,industry,Specialty Retail,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,PAYX,PYPL,same_gics_industry,industry,IT Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,PAYX,VRSN,same_gics_industry,industry,IT Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,PYPL,VRSN,same_gics_industry,industry,IT Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,QCOM,SWKS,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,QCOM,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,REGN,VRTX,same_gics_industry,industry,Biotechnology,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,SWKS,TXN,same_gics_industry,industry,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AAPL,CSCO,same_gics_industry_group,industry_group,Technology Hardware & Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AAPL,ENPH,same_gics_industry_group,industry_group,Technology Hardware & Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,ADP,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,ADSK,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,ANSS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,CDNS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,CTSH,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,FTNT,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,INTU,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,MSFT,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,PAYX,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,PYPL,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,SNPS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADBE,VRSN,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,AMAT,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,AMD,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,AVGO,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,INTC,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,KLAC,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,LRCX,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,MCHP,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,MU,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,NVDA,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,NXPI,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,QCOM,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,SWKS,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADI,TXN,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,ADSK,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,ANSS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,CDNS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,CTSH,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,FTNT,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,INTU,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,MSFT,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,PAYX,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,PYPL,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,SNPS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADP,VRSN,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,ANSS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,CDNS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,CTSH,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,FTNT,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,INTU,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,MSFT,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,PAYX,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,PYPL,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,SNPS,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ADSK,VRSN,same_gics_industry_group,industry_group,Software & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AEP,EXC,same_gics_industry_group,industry_group,Utilities,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AEP,XEL,same_gics_industry_group,industry_group,Utilities,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ALGN,DXCM,same_gics_industry_group,industry_group,Health Care Equipment & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ALGN,IDXX,same_gics_industry_group,industry_group,Health Care Equipment & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,ALGN,ISRG,same_gics_industry_group,industry_group,Health Care Equipment & Services,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,AMD,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,AVGO,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,INTC,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,KLAC,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,LRCX,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,MCHP,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,MU,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,NVDA,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,NXPI,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,QCOM,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,SWKS,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMAT,TXN,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,AVGO,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,INTC,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,KLAC,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,LRCX,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,MCHP,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,MU,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,NVDA,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,NXPI,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,QCOM,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
2021-05-31,AMD,SWKS,same_gics_industry_group,industry_group,Semiconductors & Semiconductor Equipment,1.0,https://en.wikipedia.org/w/index.php?oldid=1025307873,matched_gics
