date,ticker,company_name,gics_sector,gics_industry_group,gics_industry,gics_sub_industry,revision_id,revision_date,source,record_status
2020-07-31,LRCX,Lam Research,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,LULU,lululemon athletica inc.,,,,,,,,missing_gics
2020-07-31,MAR,Marriott Int'l.,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,MCHP,Microchip Technology,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,MDLZ,Mondelez International,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,MELI,MERCADOLIBRE INC,,,,,,,,missing_gics
2020-07-31,META,"Facebook, Inc.",Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090|historical_ticker_alias:FB->META,matched_gics
2020-07-31,MNST,Monster Beverage,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,MRNA,"Moderna, Inc.",,,,,,,,missing_gics
2020-07-31,MRVL,"Marvell Technology, Inc.",,,,,,,,missing_gics
2020-07-31,MSFT,Microsoft Corp.,Information Technology,Software & Services,Software,Systems Software,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,MTCH,"Match Group, Inc.",,,,,,,,missing_gics
2020-07-31,MU,Micron Technology,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,NFLX,Netflix Inc.,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,NTES,"NetEase, Inc.",,,,,,,,missing_gics
2020-07-31,NVDA,Nvidia Corporation,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,NXPI,NXP Semiconductors N.V.,,,,,,,,missing_gics
2020-07-31,ODFL,Old Dominion Freight Line,Industrials,Transportation,Road & Rail,Trucking,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,ON,ON SEMICONDUCTOR CORP,,,,,,,,missing_gics
2020-07-31,ORLY,O'Reilly Automotive,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,PAYX,Paychex Inc.,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,PCAR,PACCAR Inc.,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,PDD,PDD Holdings Inc.,,,,,,,,missing_gics
2020-07-31,PEP,PepsiCo Inc.,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,PYPL,PayPal,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,QCOM,QUALCOMM Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,REGN,Regeneron Pharmaceuticals,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,ROST,Ross Stores,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,SBUX,Starbucks Corp.,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,SGEN,Seagen Inc.,,,,,,,,missing_gics
2020-07-31,SIRI,SIRIUS XM HOLDINGS INC.,,,,,,,,missing_gics
2020-07-31,SNPS,Synopsys Inc.,Information Technology,Software & Services,Software,Application Software,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,SPLK,Splunk Inc.,,,,,,,,missing_gics
2020-07-31,SWKS,Skyworks Solutions,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,TCOM,Trip.com Group Ltd,,,,,,,,missing_gics
2020-07-31,TEAM,Atlassian Corp,,,,,,,,missing_gics
2020-07-31,TMUS,T-Mobile US,Communication Services,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,TSLA,"Tesla, Inc.",,,,,,,,missing_gics
2020-07-31,TTD,"Trade Desk, Inc.",,,,,,,,missing_gics
2020-07-31,TXN,Texas Instruments,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,VRSK,Verisk Analytics,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,VRSN,Verisign Inc.,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,VRTX,Vertex Pharmaceuticals Inc,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,WBA,Walgreens Boots Alliance,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Drug Retail,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,WDAY,"Workday, Inc.",,,,,,,,missing_gics
2020-07-31,XEL,Xcel Energy Inc,Utilities,Utilities,Multi-Utilities,Multi-Utilities,970059090.0,2020-07-29T00:25:04Z,https://en.wikipedia.org/w/index.php?oldid=970059090,matched_gics
2020-07-31,ZM,"Zoom Communications, Inc.",,,,,,,,missing_gics
2020-08-31,AAPL,Apple Inc.,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ADBE,Adobe Inc.,Information Technology,Software & Services,Software,Application Software,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ADI,"Analog Devices, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ADP,Automatic Data Processing,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ADSK,Autodesk Inc.,Information Technology,Software & Services,Software,Application Software,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,AEP,American Electric Power,Utilities,Utilities,Electric Utilities,Electric Utilities,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ALGN,Align Technology,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,AMAT,Applied Materials Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,AMGN,Amgen Inc.,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,AMZN,Amazon.com Inc.,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ANSS,ANSYS,Information Technology,Software & Services,Software,Application Software,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ASML,ASML HOLDING NV,,,,,,,,missing_gics
2020-08-31,AVGO,Broadcom Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,AZN,ASTRAZENECA PLC,,,,,,,,missing_gics
2020-08-31,BIDU,"Baidu, Inc.",,,,,,,,missing_gics
2020-08-31,BIIB,Biogen Inc.,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,BKNG,Booking Holdings Inc,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CDNS,Cadence Design Systems,Information Technology,Software & Services,Software,Application Software,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CDW,CDW,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CEG,Constellation Energy Corp,,,,,,,,missing_gics
2020-08-31,CERN,Cerner,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,,,,,,,,missing_gics
2020-08-31,CHTR,Charter Communications,Communication Services,Media,Media,Cable & Satellite,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CMCSA,Comcast Corp.,Communication Services,Media,Media,Cable & Satellite,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,COST,Costco Wholesale Corp.,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Hypermarkets & Super Centers,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CPRT,Copart Inc,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CRWD,"CrowdStrike Holdings, Inc.",,,,,,,,missing_gics
2020-08-31,CSCO,Cisco Systems,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CSX,CSX Corp.,Industrials,Transportation,Road & Rail,Railroads,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CTAS,Cintas Corporation,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,CTSH,Cognizant Technology Solutions,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,DLTR,Dollar Tree,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,DOCU,"DOCUSIGN, INC.",,,,,,,,missing_gics
2020-08-31,DXCM,DexCom,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,EA,Electronic Arts,Communication Services,Media & Entertainment,Entertainment,Interactive Home Entertainment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,EBAY,eBay Inc.,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ENPH,"Enphase Energy, Inc.",,,,,,,,missing_gics
2020-08-31,EXC,Exelon Corp.,Utilities,Utilities,Multi-Utilities,Multi-Utilities,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,FAST,Fastenal Co,Industrials,Capital Goods,Building Products,Building Products,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,FOX,Fox Corporation (Class B),Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,FOXA,Fox Corporation (Class A),Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,GEHC,GE HealthCare Technologies Inc.,,,,,,,,missing_gics
2020-08-31,GILD,Gilead Sciences,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,GOOG,Alphabet Inc. (Class C),Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,GOOGL,Alphabet Inc. (Class A),Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,HON,Honeywell Int'l Inc.,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,IDXX,IDEXX Laboratories,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ILMN,Illumina Inc,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,INCY,Incyte,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,INTC,Intel Corp.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,INTU,Intuit Inc.,Information Technology,Software & Services,Software,Application Software,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ISRG,Intuitive Surgical Inc.,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,JD,"JD.com, Inc.",,,,,,,,missing_gics
2020-08-31,KDP,Keurig Dr Pepper Inc.,,,,,,,,missing_gics
2020-08-31,KHC,Kraft Heinz Co,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,KLAC,KLA Corporation,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,LRCX,Lam Research,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,LULU,lululemon athletica inc.,,,,,,,,missing_gics
2020-08-31,MAR,Marriott Int'l.,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,MCHP,Microchip Technology,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,MDLZ,Mondelez International,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,MELI,MERCADOLIBRE INC,,,,,,,,missing_gics
2020-08-31,META,"Facebook, Inc.",Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880|historical_ticker_alias:FB->META,matched_gics
2020-08-31,MNST,Monster Beverage,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,MRNA,"Moderna, Inc.",,,,,,,,missing_gics
2020-08-31,MRVL,"Marvell Technology, Inc.",,,,,,,,missing_gics
2020-08-31,MSFT,Microsoft Corp.,Information Technology,Software & Services,Software,Systems Software,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,MTCH,"Match Group, Inc.",,,,,,,,missing_gics
2020-08-31,MU,Micron Technology,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,NFLX,Netflix Inc.,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,NTES,"NetEase, Inc.",,,,,,,,missing_gics
2020-08-31,NVDA,Nvidia Corporation,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,NXPI,NXP Semiconductors N.V.,,,,,,,,missing_gics
2020-08-31,ODFL,Old Dominion Freight Line,Industrials,Transportation,Road & Rail,Trucking,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ON,ON SEMICONDUCTOR CORP,,,,,,,,missing_gics
2020-08-31,ORLY,O'Reilly Automotive,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,PAYX,Paychex Inc.,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,PCAR,PACCAR Inc.,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,PDD,PDD Holdings Inc.,,,,,,,,missing_gics
2020-08-31,PEP,PepsiCo Inc.,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,PYPL,PayPal,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,QCOM,QUALCOMM Inc.,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,REGN,Regeneron Pharmaceuticals,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ROST,Ross Stores,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,SBUX,Starbucks Corp.,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,SGEN,Seagen Inc.,,,,,,,,missing_gics
2020-08-31,SIRI,SIRIUS XM HOLDINGS INC.,,,,,,,,missing_gics
2020-08-31,SNPS,Synopsys Inc.,Information Technology,Software & Services,Software,Application Software,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,SPLK,Splunk Inc.,,,,,,,,missing_gics
2020-08-31,SWKS,Skyworks Solutions,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,TCOM,Trip.com Group Ltd,,,,,,,,missing_gics
2020-08-31,TEAM,Atlassian Corp,,,,,,,,missing_gics
2020-08-31,TMUS,T-Mobile US,Communication Services,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,TSLA,"Tesla, Inc.",,,,,,,,missing_gics
2020-08-31,TTD,"Trade Desk, Inc.",,,,,,,,missing_gics
2020-08-31,TXN,Texas Instruments,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,VRSK,Verisk Analytics,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,VRSN,Verisign Inc.,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,VRTX,Vertex Pharmaceuticals Inc,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,WBA,Walgreens Boots Alliance,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Drug Retail,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,WDAY,"Workday, Inc.",,,,,,,,missing_gics
2020-08-31,XEL,Xcel Energy Inc,Utilities,Utilities,Multi-Utilities,Multi-Utilities,975804880.0,2020-08-30T14:31:05Z,https://en.wikipedia.org/w/index.php?oldid=975804880,matched_gics
2020-08-31,ZM,"Zoom Communications, Inc.",,,,,,,,missing_gics
2020-09-30,AAPL,Apple Inc.,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",980783480.0,2020-09-28T12:34:09Z,https://en.wikipedia.org/w/index.php?oldid=980783480,matched_gics
2020-09-30,ADBE,Adobe Inc.,Information Technology,Software & Services,Software,Application Software,980783480.0,2020-09-28T12:34:09Z,https://en.wikipedia.org/w/index.php?oldid=980783480,matched_gics
2020-09-30,ADI,"Analog Devices, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,980783480.0,2020-09-28T12:34:09Z,https://en.wikipedia.org/w/index.php?oldid=980783480,matched_gics
2020-09-30,ADP,Automatic Data Processing,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,980783480.0,2020-09-28T12:34:09Z,https://en.wikipedia.org/w/index.php?oldid=980783480,matched_gics
2020-09-30,ADSK,Autodesk Inc.,Information Technology,Software & Services,Software,Application Software,980783480.0,2020-09-28T12:34:09Z,https://en.wikipedia.org/w/index.php?oldid=980783480,matched_gics
